cust_id,activated_date,last_payment_date,cash_advance,credit_limit,cash_advance_percentage_respect_credit_limit
14421,2020-02,2020-04-30,,3700.0,
14422,2020-02,2020-09-05,0.0,1500.0,0.0
14423,2020-02,2020-06-26,555.033556,1400.0,39.65
14424,2020-02,2020-10-08,1409.048702,1500.0,93.94
14425,2020-02,2020-08-05,0.0,2500.0,0.0
14426,2020-02,2020-10-13,0.0,6000.0,0.0
14427,2020-02,2020-09-25,0.0,3400.0,0.0
14428,2020-02,2020-10-11,0.0,4000.0,0.0
14429,2020-02,2020-10-27,0.0,8500.0,0.0
14430,2020-02,2020-06-30,0.0,1200.0,0.0
14431,2020-02,2020-08-14,1971.469655,8000.0,24.64
14432,2020-02,2020-08-29,281.877943,8500.0,3.32
14433,2020-02,2020-05-09,3163.898453,3500.0,90.4
14434,2020-02,2020-08-12,0.0,4000.0,0.0
14435,2020-02,2020-08-30,9670.775878,9500.0,101.8
14436,2020-02,2020-10-31,4730.837305,8500.0,55.66
14437,2020-02,2020-10-10,2617.930904,3000.0,87.26
14439,2020-02,2020-09-28,0.0,3000.0,0.0
14440,2020-02,2020-06-05,855.147084,1500.0,57.01
14441,2020-02,2020-06-01,159.333467,1200.0,13.28
14442,2020-02,2020-05-30,2622.759643,2900.0,90.44
14443,2020-02,2020-08-27,0.0,8500.0,0.0
14444,2020-02,2020-07-30,0.0,7500.0,0.0
14445,2020-02,2020-05-30,54.67143,1200.0,4.56
14447,2020-02,2020-10-27,0.0,3200.0,0.0
14448,2020-02,2020-09-12,0.0,1200.0,0.0
14449,2020-02,2020-09-03,1655.625508,4000.0,41.39
14450,2020-02,2020-10-03,1168.556598,1200.0,97.38
14451,2020-02,2020-09-21,3254.66653,6000.0,54.24
14452,2020-02,2020-05-26,1816.49181,1200.0,151.37
14453,2020-02,2020-05-10,265.334594,1200.0,22.11
14455,2020-02,2020-06-25,628.841571,4500.0,13.97
14456,2020-02,2020-10-15,0.0,1000.0,0.0
14457,2020-02,2020-09-13,0.0,3000.0,0.0
14458,2020-02,2020-05-29,0.0,1200.0,0.0
14459,2020-02,2020-08-17,576.920984,10000.0,5.77
14460,2020-02,2020-07-18,0.0,1500.0,0.0
14461,2020-02,2020-05-20,0.0,3000.0,0.0
14462,2020-02,2020-06-13,2943.158701,8000.0,36.79
14463,2020-02,2020-05-13,0.0,1200.0,0.0
14464,2020-02,2020-06-29,0.0,7200.0,0.0
14465,2020-02,2020-08-18,0.0,8000.0,0.0
14466,2020-02,2020-06-03,0.0,1200.0,0.0
14467,2020-02,2020-08-24,0.0,7000.0,0.0
14468,2020-02,2020-10-01,0.0,2000.0,0.0
14469,2020-02,2020-08-02,985.337823,3000.0,32.84
14470,2020-02,2020-07-02,4851.392018,6000.0,80.86
14471,2020-02,2020-11-01,3738.635191,6000.0,62.31
14472,2020-02,2020-05-22,2312.556328,4500.0,51.39
14473,2020-02,2020-11-08,2599.489045,2500.0,103.98
14474,2020-02,2020-11-08,0.0,9500.0,0.0
14475,2020-02,2020-11-06,0.0,7500.0,0.0
14476,2020-02,2020-09-05,0.0,5700.0,0.0
14477,2020-02,2020-05-01,0.0,2500.0,0.0
14478,2020-02,2020-08-31,4310.515986,7000.0,61.58
14479,2020-02,2020-09-01,1116.430456,5500.0,20.3
14480,2020-02,2020-05-05,0.0,1500.0,0.0
14481,2020-02,2020-07-12,1523.162883,1500.0,101.54
14482,2020-02,2020-09-20,1353.5452,3500.0,38.67
14483,2020-02,2020-08-05,1148.512914,2500.0,45.94
14484,2020-02,2020-09-30,108.260087,1200.0,9.02
14485,2020-02,2020-07-31,2238.32876,15500.0,14.44
14486,2020-02,2020-08-02,0.0,5500.0,0.0
14487,2020-02,2020-09-17,0.0,7500.0,0.0
14488,2020-02,2020-04-30,0.0,4000.0,0.0
14489,2020-02,2020-10-09,956.509038,1200.0,79.71
14490,2020-02,2020-10-13,5672.920976,14500.0,39.12
14492,2020-02,2020-08-25,0.0,1500.0,0.0
14493,2020-02,2020-11-05,328.279184,4000.0,8.21
14494,2020-02,2020-10-08,517.562968,10000.0,5.18
14495,2020-02,2020-07-26,183.230915,1600.0,11.45
14496,2020-02,2020-08-23,0.0,4000.0,0.0
14497,2020-02,2020-06-28,0.0,4500.0,0.0
14498,2020-02,2020-09-18,0.0,1900.0,0.0
14499,2020-02,2020-08-03,0.0,8000.0,0.0
14500,2020-02,2020-07-23,2132.985725,3000.0,71.1
14501,2020-02,2020-10-31,0.0,7000.0,0.0
14502,2020-02,2020-08-20,0.0,6000.0,0.0
14503,2020-02,2020-05-28,6897.966615,8500.0,81.15
14504,2020-02,2020-07-22,0.0,2000.0,0.0
14505,2020-02,2020-09-29,8383.293085,12000.0,69.86
14506,2020-02,2020-08-17,809.443906,2900.0,27.91
14507,2020-03,2020-04-30,154.629617,3000.0,5.15
14508,2020-03,2020-08-16,1896.550326,2500.0,75.86
14509,2020-03,2020-05-28,0.0,3000.0,0.0
14510,2020-03,2020-09-10,0.0,8500.0,0.0
14511,2020-03,2020-04-30,0.0,2500.0,0.0
14512,2020-03,2020-08-13,951.294749,7000.0,13.59
14513,2020-03,2020-08-18,0.0,1500.0,0.0
14514,2020-03,2020-06-06,0.0,3000.0,0.0
14515,2020-03,2020-05-26,513.979897,500.0,102.8
14516,2020-03,2020-09-06,0.0,3350.0,0.0
14517,2020-03,2020-05-22,1535.853619,4200.0,36.57
14518,2020-03,2020-06-11,0.0,1000.0,0.0
14519,2020-03,2020-05-29,3681.231518,8000.0,46.02
14520,2020-03,2020-11-04,1909.684135,8000.0,23.87
14521,2020-03,2020-06-20,59.673576,1500.0,3.98
14522,2020-03,2020-05-13,0.0,3000.0,0.0
14523,2020-03,2020-07-18,233.246267,2000.0,11.66
14524,2020-03,2020-11-03,0.0,5000.0,0.0
14525,2020-03,2020-10-30,275.762341,1500.0,18.38
14526,2020-03,2020-08-15,0.0,5700.0,0.0
14527,2020-03,2020-10-19,48.919105,1200.0,4.08
14528,2020-03,2020-07-16,0.0,1500.0,0.0
14529,2020-03,2020-07-02,185.169509,6000.0,3.09
14530,2020-03,2020-05-07,0.0,1500.0,0.0
14531,2020-03,2020-09-22,0.0,3500.0,0.0
14532,2020-03,2020-06-11,0.0,13000.0,0.0
14533,2020-03,2020-08-09,435.240217,3000.0,14.51
14534,2020-03,2020-07-12,3965.922581,7000.0,56.66
14535,2020-03,2020-06-29,277.70324,1200.0,23.14
14536,2020-03,2020-06-02,3358.172644,10500.0,31.98
14537,2020-03,2020-09-05,1369.366015,3000.0,45.65
14538,2020-03,2020-07-25,1201.188255,7500.0,16.02
14539,2020-03,2020-08-10,0.0,6500.0,0.0
14540,2020-03,2020-07-09,463.813261,3000.0,15.46
14541,2020-03,2020-09-21,234.639631,1400.0,16.76
14542,2020-03,2020-05-04,7107.137059,10500.0,67.69
14543,2020-03,2020-07-06,0.0,2500.0,0.0
14544,2020-03,2020-10-13,0.0,1600.0,0.0
14545,2020-03,2020-06-29,0.0,6000.0,0.0
14546,2020-03,2020-08-19,787.758817,4400.0,17.9
14547,2020-03,2020-06-24,0.0,2000.0,0.0
14548,2020-03,2020-05-10,1136.000468,7000.0,16.23
14549,2020-03,2020-09-18,10630.32102,10000.0,106.3
14550,2020-03,2020-10-27,0.0,7500.0,0.0
14551,2020-03,2020-09-03,0.0,6200.0,0.0
14553,2020-03,2020-08-09,204.182088,1500.0,13.61
14554,2020-03,2020-09-26,0.0,8000.0,0.0
14555,2020-03,2020-06-10,950.084436,11500.0,8.26
14556,2020-03,2020-06-16,0.0,8000.0,0.0
14557,2020-03,2020-06-09,1402.159983,6500.0,21.57
14558,2020-03,2020-06-26,0.0,7000.0,0.0
14559,2020-03,2020-08-06,0.0,3000.0,0.0
14560,2020-03,2020-05-15,0.0,4000.0,0.0
14561,2020-03,2020-08-22,8295.538786,15000.0,55.3
14562,2020-03,2020-05-07,1010.553199,1000.0,101.06
14563,2020-03,2020-04-30,1143.763365,6500.0,17.6
14564,2020-03,2020-09-15,0.0,6000.0,0.0
14565,2020-03,2020-05-20,0.0,2000.0,0.0
14566,2020-03,2020-05-08,4086.268496,2500.0,163.45
14567,2020-03,2020-05-04,0.0,8000.0,0.0
14568,2020-03,2020-06-30,3120.093926,6000.0,52.0
14569,2020-03,2020-09-08,0.0,1700.0,0.0
14570,2020-03,2020-08-03,0.0,4000.0,0.0
14571,2020-03,2020-09-15,0.0,3000.0,0.0
14572,2020-03,2020-05-18,0.0,1000.0,0.0
14573,2020-03,2020-11-06,370.248624,2500.0,14.81
14574,2020-03,2020-11-04,920.050071,4500.0,20.45
14575,2020-03,2020-09-16,0.0,6000.0,0.0
14576,2020-03,2020-08-13,1087.144848,3000.0,36.24
14577,2020-03,2020-08-04,145.557904,500.0,29.11
14578,2020-03,2020-08-17,5942.11917,12000.0,49.52
14579,2020-03,2020-09-16,2914.767437,3000.0,97.16
14580,2020-03,2020-08-30,0.0,6000.0,0.0
14581,2020-03,2020-08-23,0.0,10000.0,0.0
14582,2020-03,2020-07-16,0.0,2000.0,0.0
14583,2020-03,2020-07-02,689.70174,1050.0,65.69
14584,2020-03,2020-05-04,0.0,1850.0,0.0
14585,2020-03,2020-08-27,3189.613873,10000.0,31.9
14586,2020-03,2020-08-16,0.0,5500.0,0.0
14587,2020-03,2020-09-21,0.0,2000.0,0.0
14588,2020-03,2020-05-07,0.0,9000.0,0.0
14589,2020-03,2020-05-05,0.0,6500.0,0.0
14590,2020-03,2020-09-09,0.0,10000.0,0.0
14591,2020-03,2020-06-01,0.0,6000.0,0.0
14592,2020-03,2020-07-23,1157.345416,1200.0,96.45
14593,2020-03,2020-07-03,1056.477112,1200.0,88.04
14594,2020-03,2020-08-26,1172.195497,3500.0,33.49
14595,2020-03,2020-07-23,0.0,4000.0,0.0
14596,2020-03,2020-05-28,408.434019,2800.0,14.59
14597,2020-03,2020-10-05,0.0,3000.0,0.0
14598,2020-03,2020-08-07,,9000.0,
14599,2020-03,2020-06-22,0.0,3000.0,0.0
14600,2020-03,2020-06-30,0.0,7000.0,0.0
14601,2020-03,2020-05-23,3179.132724,5000.0,63.58
14602,2020-03,2020-09-05,0.0,4500.0,0.0
14603,2020-03,2020-07-09,1352.783037,10000.0,13.53
14604,2020-03,2020-07-13,0.0,9000.0,0.0
14606,2020-03,2020-09-01,2238.487012,14000.0,15.99
14607,2020-03,2020-08-01,0.0,6200.0,0.0
14608,2020-03,2020-05-13,0.0,700.0,0.0
14609,2020-03,2020-06-25,234.105509,1200.0,19.51
14610,2020-03,2020-05-24,1477.737906,8500.0,17.39
14612,2020-03,2020-07-12,766.872458,1000.0,76.69
14613,2020-03,2020-07-31,0.0,9000.0,0.0
14614,2020-03,2020-05-15,6605.075695,7500.0,88.07
14615,2020-03,2020-07-31,2094.091371,4500.0,46.54
14616,2020-03,2020-09-21,0.0,3000.0,0.0
14617,2020-03,2020-08-01,191.834575,7000.0,2.74
14618,2020-03,2020-10-20,601.616399,4000.0,15.04
14619,2020-03,2020-05-18,99.790116,3000.0,3.33
14620,2020-03,2020-07-29,0.0,5000.0,0.0
14621,2020-03,2020-10-07,906.645286,2500.0,36.27
14622,2020-03,2020-10-15,0.0,1000.0,0.0
14623,2020-03,2020-09-16,1366.204137,1400.0,97.59
14624,2020-03,2020-10-02,0.0,1950.0,0.0
14625,2020-03,2020-07-13,0.0,7000.0,0.0
14626,2020-03,2020-06-29,0.0,8000.0,0.0
14627,2020-03,2020-09-15,0.0,6500.0,0.0
14628,2020-03,2020-08-31,0.0,6000.0,0.0
14629,2020-03,2020-05-07,495.002834,1200.0,41.25
14630,2020-03,2020-05-17,0.0,18500.0,0.0
14631,2020-03,2020-04-25,3580.392989,7500.0,47.74
14632,2020-03,2020-10-26,1465.082446,4500.0,32.56
14633,2020-03,2020-08-25,283.476295,7000.0,4.05
14634,2020-03,2020-09-11,10187.5226,10000.0,101.88
14635,2020-03,2020-10-28,289.630816,6500.0,4.46
14636,2020-03,2020-10-19,0.0,3000.0,0.0
14637,2020-03,2020-06-17,0.0,1000.0,0.0
14638,2020-03,2020-07-08,118.974129,1600.0,7.44
14639,2020-03,2020-08-08,4738.30754,8000.0,59.23
14640,2020-03,2020-04-25,15133.53213,14000.0,108.1
14641,2020-03,2020-09-18,0.0,6000.0,0.0
14642,2020-03,2020-07-24,0.0,8500.0,0.0
14643,2020-03,2020-10-06,0.0,2500.0,0.0
14644,2020-03,2020-09-06,0.0,5181.818182,0.0
14645,2020-03,2020-05-07,1633.935089,3000.0,54.46
14646,2020-03,2020-09-23,0.0,6500.0,0.0
14647,2020-03,2020-08-01,0.0,2500.0,0.0
14648,2020-03,2020-05-10,0.0,19500.0,0.0
14649,2020-03,2020-05-23,2318.967259,5000.0,46.38
14650,2020-03,2020-11-04,0.0,1000.0,0.0
14651,2020-03,2020-07-12,275.602351,1200.0,22.97
14652,2020-03,2020-10-27,0.0,1600.0,0.0
14653,2020-03,2020-06-09,254.910338,300.0,84.97
14654,2020-03,2020-05-22,0.0,1200.0,0.0
14655,2020-03,2020-07-17,0.0,7000.0,0.0
14656,2020-03,2020-07-31,1088.523871,6000.0,18.14
14657,2020-03,2020-07-08,0.0,3500.0,0.0
14658,2020-03,2020-06-29,155.414239,7000.0,2.22
14659,2020-03,2020-05-15,0.0,7000.0,0.0
14660,2020-03,2020-10-31,0.0,5500.0,0.0
14661,2020-03,2020-07-02,0.0,1000.0,0.0
14662,2020-03,2020-10-14,0.0,1500.0,0.0
14663,2020-03,2020-10-01,0.0,2500.0,0.0
14664,2020-03,2020-05-25,0.0,1200.0,0.0
14665,2020-03,2020-07-13,0.0,8500.0,0.0
14666,2020-03,2020-10-15,0.0,5500.0,0.0
14667,2020-03,2020-05-17,0.0,4500.0,0.0
14668,2020-03,2020-09-02,0.0,3000.0,0.0
14669,2020-03,2020-08-03,0.0,2500.0,0.0
14670,2020-03,2020-07-20,0.0,2500.0,0.0
14672,2020-03,2020-05-06,0.0,6000.0,0.0
14673,2020-03,2020-09-11,0.0,2700.0,0.0
14674,2020-03,2020-06-02,154.311694,1500.0,10.29
14675,2020-03,2020-09-15,49.602856,1500.0,3.31
14676,2020-03,2020-07-13,1105.875503,7000.0,15.8
14677,2020-03,2020-10-20,0.0,1500.0,0.0
14678,2020-03,2020-05-29,0.0,10500.0,0.0
14679,2020-03,2020-05-04,0.0,16500.0,0.0
14680,2020-03,2020-07-07,0.0,5000.0,0.0
14681,2020-03,2020-08-02,581.6512,5000.0,11.63
14682,2020-03,2020-10-15,1306.110387,6500.0,20.09
14683,2020-03,2020-07-04,0.0,12000.0,0.0
14684,2020-03,2020-04-29,4169.060991,11500.0,36.25
14685,2020-03,2020-05-20,1209.426365,4500.0,26.88
14686,2020-03,2020-04-28,,4500.0,
14687,2020-03,2020-09-06,0.0,1000.0,0.0
14688,2020-03,2020-08-02,3134.26615,9500.0,32.99
14689,2020-03,2020-08-08,0.0,500.0,0.0
14690,2020-03,2020-07-01,1125.542162,1200.0,93.8
14691,2020-03,2020-09-05,8980.648498,8500.0,105.65
14692,2020-03,2020-07-18,2828.975383,1500.0,188.6
14693,2020-03,2020-10-14,0.0,12000.0,0.0
14694,2020-03,2020-09-06,272.115509,2000.0,13.61
14695,2020-03,2020-10-17,2115.036647,5000.0,42.3
14696,2020-03,2020-10-10,1818.306309,3000.0,60.61
14697,2020-03,2020-09-20,230.543537,3000.0,7.68
14698,2020-03,2020-07-06,0.0,2500.0,0.0
14699,2020-03,2020-09-13,0.0,5000.0,0.0
14700,2020-03,2020-10-06,1940.357907,9000.0,21.56
14701,2020-03,2020-05-18,0.0,2500.0,0.0
14702,2020-03,2020-10-30,0.0,2200.0,0.0
14703,2020-03,2020-06-05,0.0,5000.0,0.0
14704,2020-03,2020-05-20,0.0,2500.0,0.0
14705,2020-03,2020-06-04,6739.693779,8000.0,84.25
14706,2020-03,2020-10-12,154.67204,6500.0,2.38
14707,2020-03,2020-09-10,3932.272703,8500.0,46.26
14708,2020-03,2020-10-31,3983.763805,9000.0,44.26
14709,2020-03,2020-10-07,482.992567,3000.0,16.1
14710,2020-03,2020-09-28,1836.893684,8500.0,21.61
14711,2020-03,2020-05-27,3429.450339,9500.0,36.1
14712,2020-03,2020-10-02,0.0,7500.0,0.0
14713,2020-03,2020-08-18,185.532602,3500.0,5.3
14714,2020-03,2020-05-24,0.0,16500.0,0.0
14715,2020-03,2020-10-14,0.0,8500.0,0.0
14716,2020-03,2020-08-15,0.0,13500.0,0.0
14717,2020-03,2020-10-27,73.157833,2000.0,3.66
14718,2020-03,2020-08-30,0.0,1200.0,0.0
14719,2020-03,2020-09-11,0.0,3000.0,0.0
14720,2020-03,2020-07-14,0.0,3000.0,0.0
14721,2020-03,2020-09-12,1561.104542,1200.0,130.09
14722,2020-03,2020-06-03,0.0,5000.0,0.0
14723,2020-03,2020-08-16,5876.866242,3200.0,183.65
14724,2020-03,2020-08-17,3037.443167,9500.0,31.97
14725,2020-03,2020-06-08,37.454878,1700.0,2.2
14726,2020-03,2020-05-31,887.279827,1200.0,73.94
14727,2020-03,2020-07-13,180.115216,6000.0,3.0
14728,2020-03,2020-10-20,2293.529361,5500.0,41.7
14729,2020-03,2020-08-14,0.0,1000.0,0.0
14730,2020-03,2020-10-29,1482.699821,1500.0,98.85
14731,2020-03,2020-07-16,1275.337159,3000.0,42.51
14732,2020-03,2020-08-15,0.0,2000.0,0.0
14733,2020-03,2020-06-14,457.757366,1200.0,38.15
14734,2020-03,2020-05-05,0.0,2500.0,0.0
14735,2020-03,2020-07-07,3043.478003,6000.0,50.72
14736,2020-03,2020-10-06,0.0,16500.0,0.0
14737,2020-03,2020-04-24,0.0,1200.0,0.0
14738,2020-03,2020-05-31,159.189426,2400.0,6.63
14739,2020-03,2020-07-17,0.0,7000.0,0.0
14740,2020-03,2020-10-09,0.0,9000.0,0.0
14741,2020-03,2020-05-05,0.0,1200.0,0.0
14742,2020-03,2020-10-31,0.0,1000.0,0.0
14743,2020-03,2020-05-16,3546.56566,7000.0,50.67
14744,2020-03,2020-08-27,0.0,10500.0,0.0
14745,2020-03,2020-09-24,4273.427073,10500.0,40.7
14746,2020-03,2020-09-14,0.0,3000.0,0.0
14747,2020-03,2020-06-04,956.776745,2000.0,47.84
14748,2020-03,2020-07-27,1411.613588,2500.0,56.46
14749,2020-03,2020-05-07,147.48527,3000.0,4.92
14750,2020-03,2020-06-24,1361.312559,4000.0,34.03
14751,2020-03,2020-05-25,0.0,4500.0,0.0
14752,2020-03,2020-05-30,7625.978921,8000.0,95.32
14753,2020-03,2020-10-18,0.0,7500.0,0.0
14754,2020-03,2020-07-22,0.0,6000.0,0.0
14755,2020-03,2020-07-12,0.0,4000.0,0.0
14756,2020-03,2020-10-23,0.0,7500.0,0.0
14757,2020-03,2020-09-28,0.0,2500.0,0.0
14758,2020-03,2020-09-21,9917.639168,7000.0,141.68
14759,2020-03,2020-04-24,0.0,4500.0,0.0
14761,2020-03,2020-08-13,127.321884,1500.0,8.49
14762,2020-03,2020-05-23,0.0,7200.0,0.0
14763,2020-03,2020-04-24,1161.514855,1200.0,96.79
14764,2020-03,2020-07-06,5608.804955,3000.0,186.96
14765,2020-03,2020-08-25,107.838419,3000.0,3.59
14766,2020-03,2020-05-31,9687.179224,10000.0,96.87
14767,2020-03,2020-07-31,0.0,3700.0,0.0
14768,2020-03,2020-09-21,1182.596884,4000.0,29.56
14769,2020-03,2020-04-26,0.0,1200.0,0.0
14770,2020-03,2020-05-11,0.0,2500.0,0.0
14771,2020-03,2020-10-28,73.579253,4000.0,1.84
14772,2020-03,2020-08-14,4745.047686,8000.0,59.31
14773,2020-03,2020-06-27,611.76416,1200.0,50.98
14774,2020-03,2020-10-14,0.0,1800.0,0.0
14775,2020-03,2020-05-11,326.731167,2500.0,13.07
14776,2020-03,2020-09-12,787.215403,600.0,131.2
14777,2020-03,2020-09-08,18.807602,13000.0,0.14
14778,2020-03,2020-07-11,54.562891,3500.0,1.56
14779,2020-03,2020-05-15,1864.566564,2500.0,74.58
14780,2020-03,2020-10-09,1192.786167,2400.0,49.7
14781,2020-03,2020-09-14,109.368455,7500.0,1.46
14783,2020-03,2020-11-05,2773.394382,1500.0,184.89
14784,2020-03,2020-09-24,0.0,5000.0,0.0
14785,2020-03,2020-07-31,3354.686368,7700.0,43.57
14786,2020-03,2020-09-29,0.0,2500.0,0.0
14787,2020-03,2020-06-01,4021.457424,5000.0,80.43
14788,2020-03,2020-09-27,0.0,3500.0,0.0
14789,2020-03,2020-07-04,0.0,1000.0,0.0
14790,2020-03,2020-06-22,1814.147021,2500.0,72.57
14791,2020-03,2020-10-14,925.72976,6500.0,14.24
14792,2020-03,2020-05-22,0.0,10000.0,0.0
14793,2020-03,2020-10-30,0.0,1000.0,0.0
14794,2020-03,2020-07-08,0.0,2700.0,0.0
14795,2020-03,2020-07-11,90.031207,18000.0,0.5
14796,2020-03,2020-05-09,0.0,4500.0,0.0
14797,2020-03,2020-07-01,188.234434,2500.0,7.53
14798,2020-03,2020-07-12,0.0,7500.0,0.0
14799,2020-03,2020-07-03,128.429272,6500.0,1.98
14800,2020-03,2020-05-08,1719.767683,3000.0,57.33
14802,2020-03,2020-05-10,0.0,1200.0,0.0
14803,2020-03,2020-09-28,272.782072,1500.0,18.19
14804,2020-03,2020-08-21,2364.540395,2500.0,94.58
14805,2020-03,2020-07-29,0.0,4500.0,0.0
14806,2020-03,2020-09-27,0.0,16500.0,0.0
14807,2020-03,2020-06-15,0.0,1800.0,0.0
14808,2020-03,2020-07-25,0.0,2500.0,0.0
14809,2020-03,2020-08-06,0.0,1200.0,0.0
14810,2020-03,2020-10-14,38.249993,1200.0,3.19
14811,2020-03,2020-10-21,,1000.0,
14812,2020-03,2020-09-03,3393.427055,1200.0,282.79
14813,2020-03,2020-05-24,838.008227,2500.0,33.52
14814,2020-03,2020-08-28,759.456509,3500.0,21.7
14815,2020-03,2020-07-05,0.0,2500.0,0.0
14816,2020-03,2020-09-18,1048.972729,3000.0,34.97
14817,2020-03,2020-04-24,0.0,1800.0,0.0
14818,2020-03,2020-08-30,105.877591,1200.0,8.82
14819,2020-03,2020-08-24,1251.696029,2000.0,62.58
14820,2020-03,2020-06-09,0.0,1200.0,0.0
14821,2020-03,2020-10-02,0.0,6000.0,0.0
14822,2020-03,2020-10-27,180.783929,1800.0,10.04
14823,2020-03,2020-09-28,0.0,1000.0,0.0
14824,2020-03,2020-06-07,0.0,1800.0,0.0
14825,2020-03,2020-07-25,0.0,3500.0,0.0
14826,2020-03,2020-05-09,0.0,1500.0,0.0
14827,2020-03,2020-07-23,0.0,1000.0,0.0
14828,2020-03,2020-06-21,4620.069456,4900.0,94.29
14829,2020-03,2020-05-25,115.766104,1100.0,10.52
14830,2020-03,2020-08-16,1391.140391,1500.0,92.74
14831,2020-03,2020-07-08,0.0,9500.0,0.0
14832,2020-03,2020-05-22,1622.255801,1600.0,101.39
14833,2020-03,2020-09-22,0.0,5000.0,0.0
14834,2020-03,2020-10-11,1992.271699,4500.0,44.27
14835,2020-03,2020-04-24,0.0,1900.0,0.0
14836,2020-03,2020-08-18,4718.274895,18000.0,26.21
14837,2020-03,2020-09-30,0.0,16500.0,0.0
14838,2020-03,2020-05-22,3075.115015,3500.0,87.86
14839,2020-03,2020-05-16,999.04114,4000.0,24.98
14841,2020-03,2020-11-03,0.0,6700.0,0.0
14842,2020-03,2020-11-05,0.0,1200.0,0.0
14843,2020-03,2020-08-02,1256.712548,9500.0,13.23
14844,2020-03,2020-05-30,3599.222154,6500.0,55.37
14845,2020-03,2020-05-17,0.0,2500.0,0.0
14846,2020-03,2020-08-17,4561.826799,11500.0,39.67
14847,2020-03,2020-08-13,0.0,3500.0,0.0
14848,2020-03,2020-08-22,1016.518185,6000.0,16.94
14849,2020-03,2020-11-03,12405.2945,11500.0,107.87
14850,2020-03,2020-10-25,259.046858,12500.0,2.07
14851,2020-03,2020-06-02,790.205561,6000.0,13.17
14852,2020-03,2020-04-26,133.049604,1200.0,11.09
14853,2020-03,2020-05-06,3802.386718,7500.0,50.7
14854,2020-03,2020-06-23,1008.639756,3000.0,33.62
14855,2020-03,2020-06-21,0.0,4500.0,0.0
14856,2020-03,2020-04-26,0.0,1000.0,0.0
14857,2020-03,2020-09-03,0.0,2550.0,0.0
14858,2020-03,2020-09-29,0.0,4000.0,0.0
14859,2020-03,2020-07-08,2496.721337,5000.0,49.93
14860,2020-03,2020-07-19,0.0,1200.0,0.0
14861,2020-03,2020-08-31,0.0,2500.0,0.0
14862,2020-03,2020-09-19,0.0,2000.0,0.0
14863,2020-03,2020-06-10,0.0,1200.0,0.0
14864,2020-03,2020-08-30,365.228157,2500.0,14.61
14865,2020-03,2020-09-03,0.0,11500.0,0.0
14866,2020-03,2020-06-03,702.912179,11000.0,6.39
14867,2020-03,2020-09-05,1398.39554,8000.0,17.48
14868,2020-03,2020-10-21,2399.437045,7000.0,34.28
14870,2020-03,2020-07-22,1960.264859,4500.0,43.56
14871,2020-03,2020-10-01,0.0,4000.0,0.0
14872,2020-03,2020-08-21,0.0,4000.0,0.0
14873,2020-03,2020-10-24,844.083928,3000.0,28.14
14874,2020-03,2020-08-21,4161.09715,9000.0,46.23
14876,2020-03,2020-09-06,1258.982051,6500.0,19.37
14877,2020-03,2020-09-02,0.0,3000.0,0.0
14878,2020-03,2020-09-15,2338.977761,6000.0,38.98
14879,2020-03,2020-10-22,370.73048,1000.0,37.07
14880,2020-03,2020-06-30,2791.263609,7500.0,37.22
14881,2020-03,2020-10-13,967.482287,6500.0,14.88
14882,2020-03,2020-07-13,0.0,3000.0,0.0
14884,2020-03,2020-11-05,171.920223,1000.0,17.19
14885,2020-03,2020-05-06,1521.869211,12000.0,12.68
14886,2020-03,2020-11-05,9236.092963,13000.0,71.05
14887,2020-03,2020-07-26,0.0,7000.0,0.0
14888,2020-03,2020-07-15,0.0,3000.0,0.0
14889,2020-03,2020-05-17,270.201463,2900.0,9.32
14890,2020-03,2020-08-09,0.0,4000.0,0.0
14892,2020-03,2020-07-25,0.0,7000.0,0.0
14894,2020-03,2020-05-24,0.0,11000.0,0.0
14895,2020-03,2020-09-28,0.0,3050.0,0.0
14896,2020-03,2020-04-30,0.0,3000.0,0.0
14897,2020-03,2020-09-21,0.0,6000.0,0.0
14898,2020-03,2020-10-09,446.94537,1000.0,44.69
14899,2020-03,2020-10-04,1786.070392,3000.0,59.54
14900,2020-03,2020-08-30,0.0,7000.0,0.0
14901,2020-03,2020-08-09,196.616463,1200.0,16.38
14902,2020-03,2020-11-08,0.0,1500.0,0.0
14903,2020-03,2020-08-07,154.550357,4000.0,3.86
14904,2020-03,2020-08-05,0.0,10000.0,0.0
14905,2020-03,2020-05-19,18.510103,1200.0,1.54
14906,2020-03,2020-07-15,0.0,16500.0,0.0
14907,2020-03,2020-10-20,0.0,3500.0,0.0
14908,2020-03,2020-09-27,0.0,9000.0,0.0
14909,2020-03,2020-08-06,956.424536,4000.0,23.91
14910,2020-03,2020-05-04,335.056814,1800.0,18.61
14911,2020-03,2020-10-17,66.320495,2500.0,2.65
14912,2020-03,2020-06-02,947.140065,5500.0,17.22
14913,2020-03,2020-08-15,0.0,1500.0,0.0
14914,2020-03,2020-10-12,363.680545,1500.0,24.25
14915,2020-03,2020-07-20,0.0,1000.0,0.0
14916,2020-03,2020-08-20,219.933843,1200.0,18.33
14917,2020-03,2020-10-11,0.0,4500.0,0.0
14918,2020-03,2020-08-26,2365.84349,6000.0,39.43
14919,2020-03,2020-06-22,0.0,700.0,0.0
14920,2020-03,2020-08-09,0.0,6000.0,0.0
14921,2020-03,2020-04-27,0.0,3000.0,0.0
14922,2020-03,2020-05-15,617.736537,1800.0,34.32
